route_id,service_id,trip_id,trip_headsign,block_id,shape_id
17-89,20141S-vs20141S-Weekday-28,2724243-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474623,170028
17-89,20141S-vs20141S-Weekday-28,2724244-20141S-vs20141S-Weekday-28,"17 - San Jose",474623,170018
17-89,20141S-vs20141S-Weekday-28,2724245-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474623,170030
17-89,20141S-vs20141S-Weekday-28,2724246-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474623,170028
17-89,20141S-vs20141S-Weekday-28,2724247-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474623,170016
17-89,20141S-vs20141S-Weekday-28,2724250-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474623,170016
17-89,20141S-vs20141S-Weekday-28,2724251-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474624,170017
17-89,20141S-vs20141S-Weekday-28,2724252-20141S-vs20141S-Weekday-28,"17 - San Jose",474625,170018
17-89,20141S-vs20141S-Weekday-28,2724253-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474623,170016
17-89,20141S-vs20141S-Weekday-28,2724254-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474648,170030
17-89,20141S-vs20141S-Weekday-28,2724255-20141S-vs20141S-Weekday-28,"17 - San Jose",474648,170018
17-89,20141S-vs20141S-Weekday-28,2724257-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474648,170028
17-89,20141S-vs20141S-Weekday-28,2724258-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474648,170016
17-89,20141S-vs20141S-Weekday-28,2724259-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474648,170017
17-89,20141S-vs20141S-Weekday-28,2724262-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474648,170028
17-89,20141S-vs20141S-Weekday-28,2724263-20141S-vs20141S-Weekday-28,"17 - San Jose",474648,170018
17-89,20141S-vs20141S-Weekday-28,2724265-20141S-vs20141S-Weekday-28,"17 - Soquel Park & Ride",474623,170029
17-89,20141S-vs20141S-Weekday-28,2724267-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474648,170028
17-89,20141S-vs20141S-Weekday-28,2724268-20141S-vs20141S-Weekday-28,"17 - San Jose",474626,170018
17-89,20141S-vs20141S-Weekday-28,2724269-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474627,170017
17-89,20141S-vs20141S-Weekday-28,2724270-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474627,170030
17-89,20141S-vs20141S-Weekday-28,2724272-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474649,170016
17-89,20141S-vs20141S-Weekday-28,2724273-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474649,170028
17-89,20141S-vs20141S-Weekday-28,2724274-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474649,170016
17-89,20141S-vs20141S-Weekday-28,2724275-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474649,170028
17-89,20141S-vs20141S-Weekday-28,2724278-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474649,170028
17-89,20141S-vs20141S-Weekday-28,2724279-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474649,170019
17-89,20141S-vs20141S-Weekday-28,2724280-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474649,170028
17-89,20141S-vs20141S-Weekday-28,2724281-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474649,170016
17-89,20141S-vs20141S-Weekday-28,2724284-20141S-vs20141S-Weekday-28,"17 - San Jose",474652,170018
17-89,20141S-vs20141S-Weekday-28,2724285-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474652,170028
17-89,20141S-vs20141S-Weekday-28,2724286-20141S-vs20141S-Weekday-28,"17 - San Jose",474628,170018
17-89,20141S-vs20141S-Weekday-28,2724289-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro",474650,170031
17-89,20141S-vs20141S-Weekday-28,2724290-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474650,170019
17-89,20141S-vs20141S-Weekday-28,2724291-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474650,170028
17-89,20141S-vs20141S-Weekday-28-1111000,2724292-20141S-vs20141S-Weekday-28-1111000,"17 - Santa Cruz Metro via SVTC",474633,170028
17-89,20141S-vs20141S-Weekday-28,2724294-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474629,170028
17-89,20141S-vs20141S-Weekday-28,2724295-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474629,170016
17-89,20141S-vs20141S-Weekday-28-1111000,2724296-20141S-vs20141S-Weekday-28-1111000,"17 - Santa Cruz Metro via SVTC",474635,170028
17-89,20141S-vs20141S-Weekday-28-1111000,2724297-20141S-vs20141S-Weekday-28-1111000,"17 - Soquel Park & Ride",474637,170029
17-89,20141S-vs20141S-Weekday-28,2724298-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474631,170028
17-89,20141S-vs20141S-Weekday-28,2724299-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474631,170016
17-89,20141S-vs20141S-Weekday-28,2724301-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474650,170028
17-89,20141S-vs20141S-Weekday-28-1111000,2724302-20141S-vs20141S-Weekday-28-1111000,"17 - Santa Cruz Metro via SVTC",474639,170028
17-89,20141S-vs20141S-Weekday-28,2724303-20141S-vs20141S-Weekday-28,"17 - San Jose",474650,170018
17-89,20141S-vs20141S-Weekday-28,2724306-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474632,170028
17-89,20141S-vs20141S-Weekday-28,2724307-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474632,170019
17-89,20141S-vs20141S-Weekday-28,2724308-20141S-vs20141S-Weekday-28,"17 - San Jose via SVTC",474652,170016
17-89,20141S-vs20141S-Weekday-28,2724309-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474652,170028
17-89,20141S-vs20141S-Weekday-28-1111000,2724310-20141S-vs20141S-Weekday-28-1111000,"17 - Santa Cruz Metro via SVTC",474641,170028
17-89,20141S-vs20141S-Weekday-28,2724312-20141S-vs20141S-Weekday-28,"17 - San Jose",474653,170018
17-89,20141S-vs20141S-Weekday-28,2724313-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro",474653,170031
17-89,20141S-vs20141S-Weekday-28,2724315-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474653,170028
17-89,20141S-vs20141S-Weekday-28,2724316-20141S-vs20141S-Weekday-28,"17 - Santa Cruz Metro via SVTC",474630,170028
69W-89,20141S-vs20141S-Weekday-28,2724317-20141S-vs20141S-Weekday-28,"69W - Cabrillo College-Santa Cruz Metro",474574,69W0006
69W-89,20141S-vs20141S-Weekday-28,2724318-20141S-vs20141S-Weekday-28,"69W - Cabrillo College-Santa Cruz Metro",474643,69W0006
69W-89,20141S-vs20141S-Weekday-28,2724319-20141S-vs20141S-Weekday-28,"69W - Cabrillo College-Santa Cruz Metro",474559,69W0006
17-89,20141S-vs20141S-Weekday-28,2724502-20141S-vs20141S-Weekday-28,"17 - Soquel Park & Ride",474628,170029
06-89,20141S-vs20141S-Weekday-28,2724565-20141S-vs20141S-Weekday-28,"6 - Broadway - Frederick",474539,060001
06-89,20141S-vs20141S-Weekday-28,2724566-20141S-vs20141S-Weekday-28,"6 - Broadway - Frederick",474586,060001
06-89,20141S-vs20141S-Weekday-28,2724567-20141S-vs20141S-Weekday-28,"6 - Broadway - Frederick",474594,060001
06-89,20141S-vs20141S-Weekday-28,2724568-20141S-vs20141S-Weekday-28,"6 - Broadway - Frederick",474541,060001
06-89,20141S-vs20141S-Weekday-28,2724569-20141S-vs20141S-Weekday-28,"6 - Broadway - Frederick",474654,060001
06-89,20141S-vs20141S-Weekday-28,2724570-20141S-vs20141S-Weekday-28,"6 - Broadway - Frederick",474539,060001
06-89,20141S-vs20141S-Weekday-28,2724571-20141S-vs20141S-Weekday-28,"6 - Broadway - Frederick",474586,060001
06-89,20141S-vs20141S-Weekday-28,2724572-20141S-vs20141S-Weekday-28,"6 - Broadway - Frederick",474594,060001
75-89,20141S-vs20141S-Saturday-06,2724735-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474713,750005
75-89,20141S-vs20141S-Saturday-06,2724736-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474713,750005
75-89,20141S-vs20141S-Saturday-06,2724737-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474713,750005
75-89,20141S-vs20141S-Saturday-06,2724738-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474713,750005
75-89,20141S-vs20141S-Saturday-06,2724739-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474739,750005
75-89,20141S-vs20141S-Saturday-06,2724740-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474713,750005
75-89,20141S-vs20141S-Saturday-06,2724741-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474739,750005
75-89,20141S-vs20141S-Saturday-06,2724742-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474739,750005
75-89,20141S-vs20141S-Saturday-06,2724743-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474713,750005
75-89,20141S-vs20141S-Saturday-06,2724744-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474739,750005
75-89,20141S-vs20141S-Saturday-06,2724745-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474713,750005
75-89,20141S-vs20141S-Saturday-06,2724746-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474739,750005
75-89,20141S-vs20141S-Saturday-06,2724747-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474739,750005
75-89,20141S-vs20141S-Saturday-06,2724748-20141S-vs20141S-Saturday-06,"75 - Green Valley/Wheelock",474713,750005
41-89,20141S-vs20141S-Saturday-06,2724749-20141S-vs20141S-Saturday-06,"41 - Bonny Doon",474712,410004
16-89,20141S-vs20141S-Saturday-06,2724750-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474714,160009
16-89,20141S-vs20141S-Saturday-06,2724751-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474734,160009
16-89,20141S-vs20141S-Saturday-06,2724752-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
19-89,20141S-vs20141S-Saturday-06,2724753-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474735,190011
10-89,20141S-vs20141S-Saturday-06,2724754-20141S-vs20141S-Saturday-06,"10 - University via High St.",474734,100003
16-89,20141S-vs20141S-Saturday-06,2724755-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474737,160009
19-89,20141S-vs20141S-Saturday-06,2724756-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474733,190011
20-89,20141S-vs20141S-Saturday-06,2724757-20141S-vs20141S-Saturday-06,"20 - University via Westside",474733,200013
20-89,20141S-vs20141S-Saturday-06,2724758-20141S-vs20141S-Saturday-06,"20 - University via Westside",474733,200013
20-89,20141S-vs20141S-Saturday-06,2724759-20141S-vs20141S-Saturday-06,"20 - University via Westside",474738,200013
19-89,20141S-vs20141S-Saturday-06,2724760-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474733,190011
16-89,20141S-vs20141S-Saturday-06,2724761-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
20-89,20141S-vs20141S-Saturday-06,2724762-20141S-vs20141S-Saturday-06,"20 - University via Westside",474736,200013
19-89,20141S-vs20141S-Saturday-06,2724763-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474735,190011
16-89,20141S-vs20141S-Saturday-06,2724764-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474735,160009
16-89,20141S-vs20141S-Saturday-06,2724765-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474737,160009
10-89,20141S-vs20141S-Saturday-06,2724766-20141S-vs20141S-Saturday-06,"10 - University via High St.",474734,100003
16-89,20141S-vs20141S-Saturday-06,2724767-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474737,160009
16-89,20141S-vs20141S-Saturday-06,2724768-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474734,160009
19-89,20141S-vs20141S-Saturday-06,2724769-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474733,190011
20-89,20141S-vs20141S-Saturday-06,2724770-20141S-vs20141S-Saturday-06,"20 - University via Westside",474736,200013
10-89,20141S-vs20141S-Saturday-06,2724771-20141S-vs20141S-Saturday-06,"10 - University via High St.",474734,100003
19-89,20141S-vs20141S-Saturday-06,2724772-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474733,190011
16-89,20141S-vs20141S-Saturday-06,2724773-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474737,160009
16-89,20141S-vs20141S-Saturday-06,2724774-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
16-89,20141S-vs20141S-Saturday-06,2724775-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
10-89,20141S-vs20141S-Saturday-06,2724776-20141S-vs20141S-Saturday-06,"10 - University via High St.",474734,100003
19-89,20141S-vs20141S-Saturday-06,2724777-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474733,190011
10-89,20141S-vs20141S-Saturday-06,2724778-20141S-vs20141S-Saturday-06,"10 - University via High St.",474734,100003
10-89,20141S-vs20141S-Saturday-06,2724779-20141S-vs20141S-Saturday-06,"10 - University via High St.",474736,100003
19-89,20141S-vs20141S-Saturday-06,2724780-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474735,190011
19-89,20141S-vs20141S-Saturday-06,2724781-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474735,190011
20-89,20141S-vs20141S-Saturday-06,2724782-20141S-vs20141S-Saturday-06,"20 - University via Westside",474738,200013
16-89,20141S-vs20141S-Saturday-06,2724783-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
19-89,20141S-vs20141S-Saturday-06,2724784-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474735,190011
20-89,20141S-vs20141S-Saturday-06,2724785-20141S-vs20141S-Saturday-06,"20 - University via Westside",474736,200013
16-89,20141S-vs20141S-Saturday-06,2724786-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
16-89,20141S-vs20141S-Saturday-06,2724787-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
16-89,20141S-vs20141S-Saturday-06,2724788-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
16-89,20141S-vs20141S-Saturday-06,2724789-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474738,160009
19-89,20141S-vs20141S-Saturday-06,2724790-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474735,190011
10-89,20141S-vs20141S-Saturday-06,2724791-20141S-vs20141S-Saturday-06,"10 - University via High St.",474737,100003
10-89,20141S-vs20141S-Saturday-06,2724792-20141S-vs20141S-Saturday-06,"10 - University via High St.",474734,100003
10-89,20141S-vs20141S-Saturday-06,2724793-20141S-vs20141S-Saturday-06,"10 - University via High St.",474734,100003
19-89,20141S-vs20141S-Saturday-06,2724794-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474735,190011
19-89,20141S-vs20141S-Saturday-06,2724795-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474735,190011
19-89,20141S-vs20141S-Saturday-06,2724796-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474735,190011
16-89,20141S-vs20141S-Saturday-06,2724797-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474738,160009
19-89,20141S-vs20141S-Saturday-06,2724798-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474733,190011
10-89,20141S-vs20141S-Saturday-06,2724799-20141S-vs20141S-Saturday-06,"10 - University via High St.",474734,100003
16-89,20141S-vs20141S-Saturday-06,2724800-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
19-89,20141S-vs20141S-Saturday-06,2724801-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474735,190011
20-89,20141S-vs20141S-Saturday-06,2724802-20141S-vs20141S-Saturday-06,"20 - University via Westside",474738,200013
16-89,20141S-vs20141S-Saturday-06,2724803-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474736,160009
16-89,20141S-vs20141S-Saturday-06,2724804-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474735,160009
20-89,20141S-vs20141S-Saturday-06,2724805-20141S-vs20141S-Saturday-06,"20 - University via Westside",474732,200013
16-89,20141S-vs20141S-Saturday-06,2724806-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474738,160009
16-89,20141S-vs20141S-Saturday-06,2724807-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474735,160009
19-89,20141S-vs20141S-Saturday-06,2724808-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474733,190011
16-89,20141S-vs20141S-Saturday-06,2724809-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474737,160009
19-89,20141S-vs20141S-Saturday-06,2724810-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474733,190011
16-89,20141S-vs20141S-Saturday-06,2724811-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474737,160009
20-89,20141S-vs20141S-Saturday-06,2724812-20141S-vs20141S-Saturday-06,"20 - University via Westside",474737,200013
20-89,20141S-vs20141S-Saturday-06,2724813-20141S-vs20141S-Saturday-06,"20 - University via Westside",474738,200013
19-89,20141S-vs20141S-Saturday-06,2724814-20141S-vs20141S-Saturday-06,"19 - University via Lower Bay",474733,190011
20-89,20141S-vs20141S-Saturday-06,2724815-20141S-vs20141S-Saturday-06,"20 - University via Westside",474738,200013
20-89,20141S-vs20141S-Saturday-06,2724816-20141S-vs20141S-Saturday-06,"20 - University via Westside",474736,200013
16-89,20141S-vs20141S-Saturday-06,2724817-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474738,160009
16-89,20141S-vs20141S-Saturday-06,2724818-20141S-vs20141S-Saturday-06,"16 - University via Laurel East",474732,160009
17-89,20141S-vs20141S-Saturday-06,2724819-20141S-vs20141S-Saturday-06,"17 - San Jose via SVTC",474710,170024
17-89,20141S-vs20141S-Saturday-06,2724820-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro",474710,170033
17-89,20141S-vs20141S-Saturday-06,2724821-20141S-vs20141S-Saturday-06,"17 - San Jose via SVTC",474710,170024
17-89,20141S-vs20141S-Saturday-06,2724822-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro",474710,170033
17-89,20141S-vs20141S-Saturday-06,2724823-20141S-vs20141S-Saturday-06,"17 - San Jose",474745,170025
17-89,20141S-vs20141S-Saturday-06,2724824-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro",474745,170033
17-89,20141S-vs20141S-Saturday-06,2724825-20141S-vs20141S-Saturday-06,"17 - San Jose via SVTC",474746,170024
17-89,20141S-vs20141S-Saturday-06,2724826-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro via SVTC",474705,170032
17-89,20141S-vs20141S-Saturday-06,2724827-20141S-vs20141S-Saturday-06,"17 - San Jose",474705,170025
17-89,20141S-vs20141S-Saturday-06,2724828-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro via SVTC",474705,170032
17-89,20141S-vs20141S-Saturday-06,2724829-20141S-vs20141S-Saturday-06,"17 - San Jose",474705,170025
17-89,20141S-vs20141S-Saturday-06,2724830-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro via SVTC",474746,170032
17-89,20141S-vs20141S-Saturday-06,2724831-20141S-vs20141S-Saturday-06,"17 - San Jose via SVTC",474706,170024
17-89,20141S-vs20141S-Saturday-06,2724832-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro",474706,170033
17-89,20141S-vs20141S-Saturday-06,2724833-20141S-vs20141S-Saturday-06,"17 - San Jose",474741,170025
17-89,20141S-vs20141S-Saturday-06,2724834-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro",474741,170033
17-89,20141S-vs20141S-Saturday-06,2724835-20141S-vs20141S-Saturday-06,"17 - San Jose",474742,170025
17-89,20141S-vs20141S-Saturday-06,2724836-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro",474742,170033
17-89,20141S-vs20141S-Saturday-06,2724837-20141S-vs20141S-Saturday-06,"17 - San Jose",474743,170025
17-89,20141S-vs20141S-Saturday-06,2724838-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro via SVTC",474743,170032
17-89,20141S-vs20141S-Saturday-06,2724839-20141S-vs20141S-Saturday-06,"17 - San Jose",474744,170025
17-89,20141S-vs20141S-Saturday-06,2724840-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro via SVTC",474744,170032
17-89,20141S-vs20141S-Saturday-06,2724841-20141S-vs20141S-Saturday-06,"17 - San Jose via SVTC",474707,170024
17-89,20141S-vs20141S-Saturday-06,2724842-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro via SVTC",474707,170032
17-89,20141S-vs20141S-Saturday-06,2724843-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro via SVTC",474708,170032
17-89,20141S-vs20141S-Saturday-06,2724844-20141S-vs20141S-Saturday-06,"17 - San Jose via SVTC",474708,170024
17-89,20141S-vs20141S-Saturday-06,2724845-20141S-vs20141S-Saturday-06,"17 - San Jose via SVTC",474709,170024
17-89,20141S-vs20141S-Saturday-06,2724846-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro",474709,170033
17-89,20141S-vs20141S-Saturday-06,2724847-20141S-vs20141S-Saturday-06,"17 - San Jose via SVTC",474709,170024
17-89,20141S-vs20141S-Saturday-06,2724848-20141S-vs20141S-Saturday-06,"17 - Santa Cruz Metro via SVTC",474709,170032
35A-89,20141S-vs20141S-Saturday-06,2724849-20141S-vs20141S-Saturday-06,"35A - Hwy 9 - Mt. Store - Sylvan Way",474729,35A0032
35-89,20141S-vs20141S-Saturday-06,2724850-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474729,350056
35-89,20141S-vs20141S-Saturday-06,2724851-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro",474712,350058
35A-89,20141S-vs20141S-Saturday-06,2724852-20141S-vs20141S-Saturday-06,"35A - Hwy 9 - Country Club",474729,35A0027
35-89,20141S-vs20141S-Saturday-06,2724853-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474729,350056
35A-89,20141S-vs20141S-Saturday-06,2724854-20141S-vs20141S-Saturday-06,"35A - Hwy 9 - Country Club",474729,35A0027
35-89,20141S-vs20141S-Saturday-06,2724855-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474729,350059
35A-89,20141S-vs20141S-Saturday-06,2724856-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Mt. Store",474729,35A0025
35-89,20141S-vs20141S-Saturday-06,2724857-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro",474729,350039
35A-89,20141S-vs20141S-Saturday-06,2724858-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Big Basin",474712,35A0026
35-89,20141S-vs20141S-Saturday-06,2724859-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro",474716,350039
35A-89,20141S-vs20141S-Saturday-06,2724860-20141S-vs20141S-Saturday-06,"35A - Hwy 9 - Mt. Store - Sylvan Way",474716,35A0032
35-89,20141S-vs20141S-Saturday-06,2724861-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474716,350043
35A-89,20141S-vs20141S-Saturday-06,2724862-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Mt. Store",474716,35A0025
35-89,20141S-vs20141S-Saturday-06,2724863-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro",474716,350039
35A-89,20141S-vs20141S-Saturday-06,2724864-20141S-vs20141S-Saturday-06,"35A - Hwy 9 - Mt. Store",474716,35A0033
35-89,20141S-vs20141S-Saturday-06,2724865-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474716,350038
35A-89,20141S-vs20141S-Saturday-06,2724866-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Mt. Store",474716,35A0025
35-89,20141S-vs20141S-Saturday-06,2724867-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro",474716,350039
35A-89,20141S-vs20141S-Saturday-06,2724868-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Mt. Store",474716,35A0025
35-89,20141S-vs20141S-Saturday-06,2724869-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474716,350038
35A-89,20141S-vs20141S-Saturday-06,2724870-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Mt. Store",474712,35A0025
35A-89,20141S-vs20141S-Saturday-06,2724871-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Mt. Store",474721,35A0025
35-89,20141S-vs20141S-Saturday-06,2724872-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474721,350038
35A-89,20141S-vs20141S-Saturday-06,2724873-20141S-vs20141S-Saturday-06,"35A - Glen Arbor-Mt. Store-Country Club",474721,35A0031
35-89,20141S-vs20141S-Saturday-06,2724874-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474712,350056
35A-89,20141S-vs20141S-Saturday-06,2724875-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Mt. Store",474712,35A0025
35-89,20141S-vs20141S-Saturday-06,2724876-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro",474712,350039
35-89,20141S-vs20141S-Saturday-06,2724877-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro",474712,350039
35A-89,20141S-vs20141S-Saturday-06,2724878-20141S-vs20141S-Saturday-06,"35A - Hwy 9 - Country Club",474712,35A0027
35-89,20141S-vs20141S-Saturday-06,2724879-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro",474711,350039
35A-89,20141S-vs20141S-Saturday-06,2724880-20141S-vs20141S-Saturday-06,"35A - Hwy 9 - Country Club",474711,35A0027
35-89,20141S-vs20141S-Saturday-06,2724881-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474711,350056
35-89,20141S-vs20141S-Saturday-06,2724882-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro",474711,350058
35A-89,20141S-vs20141S-Saturday-06,2724883-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Big Basin",474711,35A0026
35A-89,20141S-vs20141S-Saturday-06,2724884-20141S-vs20141S-Saturday-06,"35A - Hwy 9 - Country Club",474711,35A0027
35-89,20141S-vs20141S-Saturday-06,2724885-20141S-vs20141S-Saturday-06,"35 - Santa Cruz Metro via Glen Arbor",474711,350056
35A-89,20141S-vs20141S-Saturday-06,2724886-20141S-vs20141S-Saturday-06,"35A - Glen Arbor - Mt. Store",474711,35A0025
40-89,20141S-vs20141S-Saturday-06,2724887-20141S-vs20141S-Saturday-06,"40 - Davenport - North Coast Beaches",474712,400013
